provider,model,reasoning,agent_id,agent_name,age,traits,infection_level,rep,response,reasoning_text,input_tokens,output_tokens,reasoning_tokens,cost,format_valid
openai,gpt-3.5-turbo,off,84,Christine,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,4,yes,Concerned about the spread of the virus and potential exposure at the office.,244,21,0,0.0001535,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,84,Christine,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,20,Lisa,28,introverted|agreeable|conscientious|neurotic|closed to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,0,yes,Concerned about the spread of the virus and potential exposure at the office.,244,21,0,0.0001535,True
openai,gpt-3.5-turbo,off,90,Janet,31,introverted|agreeable|conscientious|neurotic|open to experience,3.1,2,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,243,20,0,0.0001515,True
openai,gpt-3.5-turbo,off,81,Kimberly,20,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,3,yes,Concerned about the spread of the Catasat virus.,244,18,0,0.000149,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,90,Janet,31,introverted|agreeable|conscientious|neurotic|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,84,Christine,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,2,yes,You are introverted and prefer to stay away from crowded places.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,92,Judy,48,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,84,Christine,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,90,Janet,31,introverted|agreeable|conscientious|neurotic|open to experience,3.1,3,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,243,20,0,0.0001515,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,2,yes,Concerned about the spread of the virus in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,77,Josh,20,extroverted|antagonistic|conscientious|neurotic|open to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,91,Marie,40,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,87,Kyle,48,introverted|antagonistic|conscientious|emotionally stable|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,94,Angela,50,extroverted|agreeable|conscientious|emotionally stable|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,92,Judy,48,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,4,yes,Concerned about the spread of the virus in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,79,Brenda,58,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,91,Marie,40,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,93,Julia,47,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,87,Kyle,48,introverted|antagonistic|conscientious|emotionally stable|open to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,94,Angela,50,extroverted|agreeable|conscientious|emotionally stable|open to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,90,Janet,31,introverted|agreeable|conscientious|neurotic|open to experience,3.1,1,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,243,20,0,0.0001515,True
openai,gpt-3.5-turbo,off,96,Tina,62,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,92,Judy,48,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,96,Tina,62,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,96,Tina,62,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,3,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,244,20,0,0.000152,True
openai,gpt-3.5-turbo,off,91,Marie,40,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,95,George,46,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,92,Judy,48,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,2,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,243,20,0,0.0001515,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,97,Angie,56,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,94,Angela,50,extroverted|agreeable|conscientious|emotionally stable|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,93,Julia,47,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,98,Joshua,63,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,98,Joshua,63,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,97,Angie,56,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,93,Julia,47,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,95,George,46,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,97,Angie,56,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,98,Joshua,63,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,98,Joshua,63,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,90,Janet,31,introverted|agreeable|conscientious|neurotic|open to experience,3.1,4,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,243,20,0,0.0001515,True
openai,gpt-3.5-turbo,off,99,Kevin,22,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,97,Angie,56,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,99,Kevin,22,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,95,George,46,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,72,Mike,53,extroverted|agreeable|unconscientious|neurotic|open to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,99,Kevin,22,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,96,Tina,62,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,1,yes,Concerns about the spread of the Catasat virus in Dewberry Hollow.,244,22,0,0.000155,True
openai,gpt-3.5-turbo,off,87,Kyle,48,introverted|antagonistic|conscientious|emotionally stable|open to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,93,Julia,47,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,96,Tina,62,introverted|agreeable|unconscientious|emotionally stable|closed to experience,3.1,0,yes,Concerns about the spread of the Catasat virus in Dewberry Hollow.,244,22,0,0.000155,True
openai,gpt-3.5-turbo,off,91,Marie,40,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,91,Marie,40,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,78,Melissa,32,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,3.1,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,97,Angie,56,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,94,Angela,50,extroverted|agreeable|conscientious|emotionally stable|open to experience,3.1,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,95,George,46,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,95,George,46,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,3.1,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,94,Angela,50,extroverted|agreeable|conscientious|emotionally stable|open to experience,3.1,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,99,Kevin,22,introverted|agreeable|conscientious|emotionally stable|closed to experience,3.1,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
